Date,Open,High,Low,Close,Adj Close,Volume
2021-09-08,539.799988,546.200012,532.000000,537.000000,534.291565,2883929
2021-09-09,529.000000,534.400024,524.000000,530.799988,528.122803,2088040
2021-09-10,533.599976,535.799988,525.400024,527.799988,525.137939,1920117
2021-09-13,530.000000,531.599976,524.599976,529.599976,526.928833,63033
2021-09-14,528.799988,529.599976,518.000000,522.000000,519.367188,1964176
2021-09-15,522.000000,522.000000,510.746002,514.400024,511.805542,3516214
2021-09-16,516.599976,529.400024,516.000000,526.799988,524.142944,3297977
2021-09-17,530.000000,544.200012,529.799988,531.599976,528.918762,6564977
2021-09-20,522.000000,537.599976,519.919006,532.400024,529.714783,2829712
2021-09-21,532.200012,544.799988,530.000000,538.000000,535.286499,7502927
2021-09-22,541.799988,554.400024,541.799988,554.400024,551.603821,5202117
2021-09-23,560.200012,560.200012,551.799988,557.000000,554.190674,3073774
2021-09-24,554.400024,555.000000,548.200012,552.200012,549.414917,3709211
2021-09-27,557.599976,560.799988,552.799988,556.799988,553.991638,4120975
2021-09-28,555.200012,555.315002,538.400024,546.200012,543.445129,2928433
2021-09-29,548.400024,558.400024,546.799988,557.200012,554.389648,2838261
2021-09-30,562.000000,564.599976,548.400024,549.400024,546.629028,2925992
2021-10-01,536.799988,561.000000,530.799988,560.799988,557.971497,5215321
2021-10-04,558.000000,576.200012,556.400024,570.599976,567.722046,6258665
2021-10-05,577.000000,585.000000,573.599976,582.799988,579.860535,8241360
2021-10-06,576.400024,576.400024,555.799988,562.200012,559.364441,4723608
2021-10-07,570.000000,576.799988,569.200012,569.200012,566.329163,2419413
2021-10-08,572.200012,581.599976,567.799988,568.799988,565.931152,2001535
2021-10-11,565.400024,576.000000,560.799988,575.799988,572.895813,1753473
2021-10-12,568.599976,575.599976,565.799988,573.000000,570.109985,1940713
2021-10-13,550.000000,564.599976,544.799988,559.400024,556.578613,3225268
2021-10-14,566.799988,571.599976,557.000000,562.400024,559.563477,2427303
2021-10-15,565.799988,567.599976,546.599976,549.400024,546.629028,6731712
2021-10-18,545.599976,547.599976,528.799988,533.000000,530.311707,4944835
2021-10-19,535.200012,538.000000,532.000000,537.000000,534.291565,4929257
2021-10-20,536.400024,538.599976,524.599976,525.799988,523.148010,4996811
2021-10-21,520.400024,527.000000,519.000000,522.000000,519.367188,4002308
2021-10-22,525.000000,528.400024,516.799988,518.799988,516.183350,3344438
2021-10-25,518.400024,520.000000,512.599976,517.799988,515.188354,1732694
2021-10-26,517.200012,525.799988,514.200012,522.400024,519.765198,2492488
2021-10-27,529.000000,529.599976,516.799988,518.799988,516.183350,3720780
2021-10-28,515.599976,526.000000,513.400024,522.400024,519.765198,2575651
2021-10-29,518.200012,522.400024,515.000000,519.400024,516.780334,4238939
2021-11-01,522.200012,527.599976,515.000000,524.799988,522.153076,1825704
2021-11-02,525.000000,534.799988,523.599976,534.799988,532.102600,5013206
2021-11-03,526.599976,529.599976,521.400024,523.200012,520.561157,4748180
2021-11-04,527.799988,528.799988,517.799988,519.000000,516.382324,6392730
2021-11-05,516.799988,556.200012,515.000000,548.400024,545.634094,7873025
2021-11-08,547.400024,547.400024,525.799988,534.000000,531.306702,3244989
2021-11-09,530.799988,543.799988,528.200012,531.200012,528.520813,2711294
2021-11-10,531.200012,540.599976,530.200012,540.599976,537.873352,2285305
2021-11-11,536.599976,544.000000,533.599976,537.599976,534.888489,2081984
2021-11-12,538.799988,543.599976,528.400024,537.000000,534.291565,2543462
2021-11-15,533.000000,539.000000,528.000000,528.000000,525.336914,2096829
2021-11-16,523.799988,532.200012,521.599976,522.400024,519.765198,6198561
2021-11-17,511.399994,520.200012,494.100006,507.000000,504.442841,5513649
2021-11-18,518.599976,525.400024,512.200012,523.400024,520.760132,7328011
2021-11-19,521.599976,530.000000,506.000000,514.200012,511.606537,11786885
2021-11-22,519.400024,519.599976,504.399994,506.000000,503.447906,2587589
2021-11-23,502.000000,516.799988,502.000000,508.799988,506.233765,2628124
2021-11-24,502.399994,513.599976,502.399994,509.799988,507.228729,2456330
2021-11-25,512.000000,517.599976,507.399994,512.000000,509.417633,6980032
2021-11-26,480.000000,486.399994,465.899994,465.899994,463.550140,4864823
2021-11-29,481.000000,486.299988,472.299988,474.000000,471.609283,9620156
2021-11-30,466.100006,475.299988,459.799988,467.000000,464.644592,8960279
2021-12-01,468.399994,483.600006,467.100006,477.799988,475.390106,3821156
2021-12-02,468.000000,474.899994,464.600006,468.799988,466.435516,3872310
2021-12-03,473.799988,477.299988,461.799988,464.399994,462.057709,2216476
2021-12-06,468.299988,479.700012,461.000000,479.700012,477.280548,3501769
2021-12-07,485.100006,515.400024,480.799988,496.899994,494.393799,9210307
2021-12-08,500.000000,511.600006,495.000000,505.799988,503.248901,5261810
2021-12-09,508.000000,515.799988,503.924011,506.200012,503.646912,9433381
2021-12-10,504.600006,507.399994,500.200012,502.399994,499.866058,2347896
2021-12-13,502.399994,503.799988,491.100006,491.500000,489.021027,3446639
2021-12-14,495.100006,497.500000,489.299988,492.500000,490.015991,4271556
2021-12-15,492.500000,492.899994,477.100006,477.100006,474.693665,3617414
2021-12-16,489.200012,490.200012,477.100006,486.000000,483.548767,3800769
2021-12-17,485.000000,504.000000,485.000000,502.000000,499.468079,4522836
2021-12-20,470.500000,482.299988,467.500000,475.399994,473.002228,5264718
2021-12-21,482.899994,499.000000,481.500000,499.000000,496.483215,33348869
2021-12-22,497.899994,510.799988,497.899994,510.799988,508.223663,2484926
2021-12-23,508.600006,516.799988,508.600006,509.799988,507.228729,2190571
2021-12-24,516.400024,520.000000,509.000000,514.400024,511.805542,397249
2021-12-29,523.400024,528.000000,516.400024,516.400024,513.795471,4595353
2021-12-30,515.799988,521.200012,515.000000,517.599976,514.989380,1017876
2021-12-31,513.599976,517.400024,512.400024,516.599976,513.994385,649997
2022-01-04,524.599976,549.599976,523.599976,541.799988,539.067322,3764130
2022-01-05,539.599976,544.200012,535.000000,543.200012,540.460266,1695646
2022-01-06,531.599976,547.400024,530.400024,541.000000,538.271362,3204704
2022-01-07,540.599976,544.200012,532.599976,543.000000,540.261292,4322045
2022-01-10,540.799988,550.599976,533.599976,538.400024,535.684509,2438691
2022-01-11,544.200012,552.799988,542.200012,547.599976,544.838074,2555448
2022-01-12,553.599976,559.599976,549.799988,556.599976,553.792664,1872999
2022-01-13,555.599976,567.400024,554.400024,560.200012,557.374512,2925186
2022-01-14,553.200012,562.599976,552.799988,556.000000,553.195740,3304395
2022-01-17,560.000000,580.400024,560.000000,576.599976,573.691772,11425256
2022-01-18,574.799988,580.000000,563.000000,567.599976,564.737183,3029286
2022-01-19,560.400024,581.200012,559.239990,569.000000,566.130127,4127560
2022-01-20,568.599976,570.799988,558.200012,564.400024,561.553345,3613328
2022-01-21,556.400024,568.000000,554.000000,557.400024,554.588684,6390622
2022-01-24,553.000000,558.000000,524.400024,527.000000,524.341980,3468843
2022-01-25,535.400024,544.200012,528.400024,537.200012,534.490540,3350141
2022-01-26,543.599976,555.599976,539.400024,544.400024,541.654236,2708235
2022-01-27,531.400024,551.000000,531.000000,549.200012,546.429993,3401642
2022-01-28,547.799988,550.400024,541.799988,546.400024,543.644165,6628771
2022-01-31,555.599976,555.599976,545.000000,555.000000,552.200745,4392273
2022-02-01,558.799988,563.599976,549.000000,549.000000,546.231018,8266854
2022-02-02,552.599976,558.200012,548.799988,549.000000,546.231018,3465081
2022-02-03,545.799988,552.799988,540.400024,550.000000,547.225952,3521831
2022-02-04,550.000000,563.200012,549.200012,555.599976,552.797729,2753456
2022-02-07,559.799988,561.400024,547.799988,557.599976,554.787598,3338015
2022-02-08,558.200012,562.000000,555.000000,560.400024,557.573547,3878422
2022-02-09,566.599976,573.200012,565.799988,573.200012,570.308960,2241422
2022-02-10,577.200012,619.200012,572.000000,615.799988,612.694092,9779503
2022-02-11,607.400024,624.000000,588.338013,613.400024,610.306213,8909299
2022-02-14,601.200012,614.799988,592.424988,608.400024,605.331421,5001422
2022-02-15,604.200012,627.599976,603.000000,624.000000,620.852722,3518432
2022-02-16,625.799988,628.000000,613.200012,620.000000,616.872925,6972173
2022-02-17,618.200012,620.599976,605.400024,609.000000,605.928406,2456196
2022-02-18,608.400024,610.599976,598.799988,601.000000,597.968750,3513875
2022-02-21,606.599976,612.000000,601.000000,602.200012,599.162720,9366338
2022-02-22,585.400024,609.200012,581.200012,605.799988,602.744507,2444372
2022-02-23,608.799988,611.400024,598.200012,599.000000,595.978821,3038821
2022-02-24,574.400024,594.400024,566.599976,575.799988,572.895813,7339806
2022-02-25,591.599976,617.400024,575.799988,606.400024,603.341553,8160319
